FECHA;PAÍS;REGIÓN;MUNICIPIO;"DEPARTAMENTO
NO TOCAR";VEREDA;VARIABLE;EVENTO;URL ;;;;;;;;;;;;;;;;;;;;;;;;;
2025-04-09;COLOMBIA;CARIBE;ZONA BANANERA;MAGDALENA ;;ATAQUE; Se registró un atentado sicarial que dejó como saldo dos personas sin vida y dos más heridas en el corregimiento Julio Zawady, cerca de la entrada al corregimiento de Riofrío.  Las víctimas fueron identificadas como Jimmy Orozco y Fabio Lobo, ambos oriundos de Riofrío y conocidos en la comunidad por su labor como mototaxistas, mientras que los heridos corresponde a Walber Díaz y Robinson Gómez, residentes en el corregimiento de Riofrio.;"REPORTE SECCIÓN DE POLICÍA JUDICIAL CTI MAGDALENA
";;;;;;;;;;;;;;;;;;;;;;;;;
2025-04-09;COLOMBIA;CARIBE;RIOHACHA;LA GUAJIRA;;HURTO;Se presentó hurto dentro de las instalaciones del Aeropuerto Almirante Padilla, donde hombres armados que se movilizaban en dos camionetas  irrumpieron en la pista de aterrizaje e interceptaron un carro de valores, llevandose por lo menos 24 tulas llenas de dinero que iban a ser enviadas a Bogotá a través de un vuelo comercial.  En la huida, los delincuentes,  quemaron uno de los vehiculos usados para el robo con parte del dinero adentro, además robaron otros dos vehiculos. Por el hecho se materializó la captura de dos personas.  Autoridades han  logrado recuperar dos mil millones de pesos.;"https://www.eltiempo.com/justicia/conflicto-y-narcotrafico/los-ineditos-detalles-del-millonario-robo-a-carro-de-valores-en-pista-del-aeropuerto-de-riohacha-3443466

https://www.noticiascaracol.com/colombia/millonario-robo-a-carro-de-valores-en-riohacha-cuanta-plata-se-llevaron-y-cuanto-se-ha-recuperado-rg10";;;;;;;;;;;;;;;;;;;;;;;;;
2025-04-09;COLOMBIA;SANTANDERES;CÚCUTA;NORTE DE SANTANDER;;SECUESTRO;Los soldados Julián Reinel Sáenz y Yimer Andrés Coral Gómez, del Comando de la Trigésima Brigada del Ejército, adelantaban labores de vigilancia en el barrio Colinas del Tunal cuando hombres fuertemente armados se los llevaron en unas motocicletas con rumbo desconocido. El hecho fue atribuido al ELN.;https://www.bluradio.com/regiones/santanderes/eln-secuestro-a-dos-militares-en-zona-urbana-de-cucuta-norte-de-santander-ejercito-rg10;;;;;;;;;;;;;;;;;;;;;;;;;
2025-04-09;COLOMBIA;ANDINA;BOGOTA D.C.;BOGOTÁ D.C.;;ENFRENTAMIENTO;Dos personas fallecieron y cuatro más resultaron heridas en medio de un enfrentamiento que se presentó en Suba la Gaitana. Según testigos, grupos armados se dispararon entre un callejón. ;https://www.bluradio.com/regiones/bogota/dos-muertos-y-cuatro-heridos-en-el-barrio-la-gaitana-de-bogota-rg10;;;;;;;;;;;;;;;;;;;;;;;;;
2025-04-09;COLOMBIA;ANDINA;BOGOTA D.C.;BOGOTÁ D.C.;;BLOQUEO ;Durante la jornada del 9 de abril, dos protestas en la Avenida 26, una de taxistas y otra de personas con discapacidad, colapsaron la movilidad hacia el aeropuerto internacional El Dorado, además, afectó las principales vías.;https://www.eltiempo.com/bogota/dos-protestas-se-unen-en-la-calle-26-y-colapsan-movilidad-hacia-el-aeropuerto-el-dorado-3443243;;;;;;;;;;;;;;;;;;;;;;;;;
2025-04-10;COLOMBIA;OCCIDENTE / EJE CAFETERO;MEDELLÍN;ANTIOQUIA;;BLOQUEO ;Por segundo día consecutivo la movilidad al sur del Valle de Aburra se vió afectado por los bloqueos que se presetaron a la altura del Puente del Pandequeso en Envigado. Varios taxistas se tomaron este corredor víal en medio de una nueva jornada de protestas.;https://www.elcolombiano.com/medellin/paro-taxistas-avenida-regional-envigado-bloqueada-MC27074338;;;;;;;;;;;;;;;;;;;;;;;;;
2025-04-10;COLOMBIA;OCCIDENTE / EJE CAFETERO;RISARALDA;PEREIRA;;AMENAZAS;Lina Montilla, líder sindical de la CUT en Risaralda, denuncio que recibió amenazas de muerte a través de redes sociales y pidió a las autoridades investigar las intimidaciones dirigidas contra ella y otros dirigentes sindicales en Pereira.;https://x.com/rcnradio/status/1910292600088637882?t=VYxVUEfU6shZ5KG_XDnlYw&s=08;;;;;;;;;;;;;;;;;;;;;;;;;
2025-04-10;COLOMBIA;SANTANDERES;EL TARRA;NORTE DE SANTANDER;FILO EL GRINGO;ARTEFACTO EXPLOSIVO;Un dron explosivo fue lanzado en el caserío Filo El Gringo, presuntamente por disidencias de las FARC contra integrantes del ELN, intensificando la disputa por el control territorial. El ataque, registrado en video, muestra a varios hombres corriendo para resguardarse mientras ocurre la explosión, que dejó tres personas heridas cerca de una vivienda. Se desconoce si las víctimas son combatientes o civiles. ;"REPORTE SECCION DE POLICIA JUDICIAL CTI – NORTE DE SANTANDER

https://www.publimetro.co/noticias/2025/04/11/video-con-drones-asi-atacan-las-disidencias-farc-al-eln-en-el-catatumbo/


";;;;;;;;;;;;;;;;;;;;;;;;;
2025-04-10;COLOMBIA;SANTANDERES;SARAVENA;ARAUCA;;SECUESTRO ;Leonardo Viana fue retirado de manera violenta de la Unidad de Cuidados Intensivos del Hospital del Sarare, por sujetos armados durante la madrugada. El paciente, quien se recuperaba de una intervención quirúrgica tras ser trasladado desde Tame, fue sacado por dos hombres encapuchados que irrumpieron en el centro asistencial, en una clara violación al principio de Misión Médica y al Derecho Internacional Humanitario. ;"Reporte Sección de Policía Judicial Arauca

https://lavozdelcinaruco.com/hombre-herido-fue-sacado-a-la-fuerza-del-hospital-del-sarare-se-investiga-grave-violacion-a-la-mision-medica/";;;;;;;;;;;;;;;;;;;;;;;;;
2025-04-10;COLOMBIA;PACÍFICA;POPAYÁN;CAUCA;;ATAQUE;"El concejal Javier Ferney Camayo Camayo fue interceptado por seis hombres armados que se movilizaban en motocicletas cuando se dirigía hacia su residencia en la vereda La Estela, municipio de Totoró. Durante el ataque, la víctima fue herida con arma de fuego en la muñeca izquierda, lo que facilitó su retención momentánea y el hurto de su motocicleta.







";Reporte Sección de Policía Judicial CTI Cauca;;;;;;;;;;;;;;;;;;;;;;;;;
2025-04-10;COLOMBIA;PACÍFICA;SANTANDER DE QUILICHAO;CAUCA;;HOMICIDIO;Asesinaron a Glover Arley Hernández Benavides, reconocido dirigente sindical y escolta activo de la Unidad Nacional de Protección. El crimen ocurrió cuando hombres armados ingresaron a su vivienda en el barrio La Victoria y lo atacaron. Hernández era directivo de la Asociación Nacional de Trabajadores de la Seguridad (subdirectiva Santander de Quilichao). ;"https://x.com/urbano_analisis/status/1910371228818235496?t=5_x7IXqyWx0OMUH2qq4oVg&s=08

https://www.contextoganadero.com/regiones/asesinado-lider-sindical-el-numero-49-en-lo-que-va-del-ano";;;;;;;;;;;;;;;;;;;;;;;;;
2025-04-10;COLOMBIA;PACÍFICA;TOTORO;CAUCA;;RETEN ILEGAL;En la mañana, integrantes del grupo disidente de las FARC, Dagoberto Ramos, instalaron un retén ilegal en la vía El Libertador, específicamente en el sector Malvaza Alto, municipio de Gabriel López. Según reportes preliminares, varios vehículos, incluidas camionetas y un automóvil de un consorcio, fueron retenidos. Las autoridades recomiendan transitar con precaución por la zona.;Reporte Sección de Policía Judicial CTI Cauca;;;;;;;;;;;;;;;;;;;;;;;;;
2025-04-10;COLOMBIA;OCCIDENTE / EJE CAFETERO;QUIBDÓ;CHOCO;;INCURSIÓN ARMADA;Una incursión armada, al parecer protagonizada por el grupo delincuencial organizado Los Mexicanos contra presuntos integrantes del Clan del Golfo, dejó como saldo una mujer asesinada en el corregimiento La Troje. Durante el ataque, cinco viviendas fueron incendiadas, así como varias motocicletas y otros bienes, generando pánico entre la comunidad y elevando las alertas por la escalada de violencia en la zona.;Reporte Sección de Policía Judicial CTI Chocó;;;;;;;;;;;;;;;;;;;;;;;;;
2025-04-10;COLOMBIA;PACÍFICA;ARGELIA;CAUCA;;ATAQUE;En el corregimiento El Sinaí, el escolta Segundo Luis Alfonso Daza, integrante del esquema de seguridad del reincorporado Huberney Ijaji López, fue víctima de un ataque armado mientras se desplazaba en la camioneta Chevrolet Trailblazer de placas LNK018, propiedad de Link Security. Según su testimonio, al transitar por las veredas Perlas y Botafogo, dos hombres encapuchados y vestidos de negro dispararon contra el vehículo, el cual recibió al menos 12 impactos. No se registraron personas heridas en el hecho.;Reporte Sección de Policía Judicial CTI Cauca;;;;;;;;;;;;;;;;;;;;;;;;;
2025-04-10;COLOMBIA;AMAZONÍA ORINOQUÍA;MAPIRIPAN;META;EL OLVIDO;SECUESTRO;Andrés, compañero sentimental de Candy Zubieta Romero (firmante del Acuerdo de Paz), informó a la ARN sobre la retención ilegal de Candy y su hija de 5 años por parte de un presunto integrante del GAOr Frente Primero “Armando Ríos”, identificado como alias “Samuel”. Según el testimonio, los hechos ocurrieron en Mapiripán (Meta), donde fueron obligadas a desplazarse hacia la vereda Vuelta el Alivio, tras ser señaladas de simpatizar con la “Nueva Marquetalia”. Andrés logró escapar y alertar a las autoridades, quienes adelantan operaciones en la zona para localizar a las víctimas y esclarecer lo sucedido.;REPORTE SECCION DE POLICIA JUDICIAL CTI META ;;;;;;;;;;;;;;;;;;;;;;;;;
2025-04-10;COLOMBIA;PACÍFICA;TULUÁ;VALLE DEL CAUCA;;PANFLETO/PANCARTA;Fue difundido en redes sociales un comunicado con logos de la “Organización La Inmaculada” y firmado por la “Oficina de Tuluá”, en el que se expresa su disposición al diálogo y se anuncia el inicio de un proceso de desescalamiento de acciones armadas como muestra de voluntad de paz y reconciliación en Tuluá y la región. Además, hacen un llamado a entidades gubernamentales, como la Alcaldía, la Gobernación del Valle del Cauca, senadores, el Gobierno Nacional, la Iglesia Católica y organizaciones no gubernamentales, para conformar una mesa de acercamiento y diálogo.;"REPORTE SECCION POLICIA JUDICIAL CTI VALLE DEL CAUCA
";;;;;;;;;;;;;;;;;;;;;;;;;
2025-04-10;COLOMBIA;OCCIDENTE / EJE CAFETERO;ANORÍ;ANTIOQUIA;;ARTEFACTO EXPLOSIVO;A pocos metros del parque principal, permanecieron durante la noche del miércoles 9 y la mañana del jueves, dos artefactos explosivos de alto poder, descubiertos en la bodega de una empresa transportadora. Los explosivos estaban ocultos en una encomienda enviada dentro de una caneca de leche, la cual contenía cables y un radio encendido, lo que activó de inmediato los protocolos de seguridad. Tras la alerta, el paquete fue trasladado a una zona apartada y destruido de manera controlada por técnicos antiexplosivos. ;https://caracol.com.co/2025/04/11/gobernacion-de-antioquia-ofrece-100-millones-de-recompensa-por-responsables-de-explosivo-en-anori/;;;;;;;;;;;;;;;;;;;;;;;;;
2025-04-10;COLOMBIA;AMAZONÍA ORINOQUÍA;ARARACUARA;CAQUETÁ;;ENFRENTAMIENTO;"En una operación conjunta realizada en la noche, las fuerzas especiales de Colombia propinaron un golpe a las disidencias de las FARC en zona rural, Según información preliminar, entre 15 y 18 integrantes de la subestructura Teófilo Forero habrían muerto en combate, debilitando significativamente la capacidad operativa del grupo al mando de alias ""Iván Mordisco"". ";https://www.noticiasrcn.com/colombia/muertos-15-disidentes-de-ivan-mordisco-en-combates-en-araracuara-caqueta-879036;;;;;;;;;;;;;;;;;;;;;;;;;
2025-04-11;COLOMBIA;OCCIDENTE / EJE CAFETERO;TARAZÁ;ANTIOQUIA;PURÍ;ENFRENTAMIENTO;En una operación militar desarrollada en la vereda Purí, Bajo Cauca antioqueño, el Ejército Nacional sostuvo enfrentamientos con la subestructura Julio César Vargas del Clan del Golfo, logrando la captura de un presunto integrante del grupo armado ilegal y la incautación de material de guerra. ;https://www.alertapaisa.com/noticias/antioquia/combates-en-taraza-antioquia-dejaron-otro-presunto-integrante-del-clan-del-golfo?s=08;;;;;;;;;;;;;;;;;;;;;;;;;
2025-04-11;COLOMBIA;ANDINA;BOGOTA D.C.;BOGOTÁ D.C.;;AMENAZAS;"Los habitantes de la localidad de Engativá, recibieron amenazas de supuesta ""limpieza social"" difundidas en redes sociales, que advierten sobre ataques a personas en la calle después de las 10 p. m. Esta situación ha generado temor en sectores como La Faena, Las Palmas, Sabana del Dorado y el centro de Engativá, donde las calles lucen vacías en las noches. Algunas instituciones educativas han alertado a los padres para extremar precauciones. ";https://citytv.eltiempo.com/noticias/seguridad/alarma-en-engativa-por-amenazas-de-supuesta-limpieza-social_80100?s=08;;;;;;;;;;;;;;;;;;;;;;;;;
2025-04-11;COLOMBIA;CARIBE;FONSECA;LA GUAJIRA;;NARCOTRÁFICO;En el corregimiento La Duda, el Ejército Nacional incautó 90 kilogramos de cocaína que al parecer pertenecian al ELN y estaba avaluada en 15.500 millones de pesos.;https://x.com/UltimaHoraCR/status/1910791513388298488/video/1;;;;;;;;;;;;;;;;;;;;;;;;;
2025-04-11;COLOMBIA;ANDINA;EL COLEGIO;CUNDINAMARCA;;HURTO;Resultado de operativo articulado entre la FGN y el GAULA, se logró la captura de 8 presuntos integrantes de la banda delincuencial 'Los Camilleros', responsables del hurto de $1.200 millones a una sede del banco Agrario.;https://extrategiamedios.com/capturaron-la-banda-delincuencial-que-robo-1-200-millones-al-banco-agrario-en-el-colegio/#google_vignette;;;;;;;;;;;;;;;;;;;;;;;;;
2025-04-12;COLOMBIA;SANTANDERES;BARRANCABERMEJA;SANTANDER;;CAPTURA;Fueron capturadas cinco personas que pertenecían a una red criminal dedicada al robo de hidrocarburos de los oleoductos Ecopetrol, cuatro de ellos en flagrancia en la habitación de un hotel que funcionaba como centro de deposito y donde se encontraron 660 galones de diésel.;"https://x.com/mindefensa/status/1911014735916519480


https://www.vanguardia.com/judicial/2025/04/10/almacenaban-gasolina-en-un-hotel-asi-cayo-red-dedicada-al-robo-de-hidrocarburos/#google_vignette
";;;;;;;;;;;;;;;;;;;;;;;;;
2025-04-12;COLOMBIA;ANDINA;BOGOTA D.C.;BOGOTÁ D.C.;;AMENAZAS;El excongresista Jaime Felipe Lozada, denunció estar recibiendo amenazas, al parecer por parte de la estructura 'Ismael Ruiz del Bloque Central Isaias Pardo' de disidencias de las FARC, debido a los constantes ataques contra su organización.;https://www.semana.com/confidenciales/articulo/excongresista-jaime-felipe-lozada-denuncia-amenazas-de-las-disidencias-de-las-farc/202555/;;;;;;;;;;;;;;;;;;;;;;;;;
2025-04-12;COLOMBIA;OCCIDENTE / EJE CAFETERO;MISTRATÓ;RISARALDA;;AMENAZAS;200 uniformados del Ejército Nacional fueron desplazados al resguardo Chamí del Río, por la posible presencia y amenaza del Clan del Golfo a integrantes de la comunidad indígena.;https://www.noticias24colombia.com/clan-del-golfo-embera-chami-s/?utm_campaign=utm_Telegram&utm_source=app_telegram;;;;;;;;;;;;;;;;;;;;;;;;;
2025-04-12;COLOMBIA;OCCIDENTE / EJE CAFETERO;AYAPEL;CORDOBA;;HOMICIDIO;En el corregimiento Las Delicias, en la vía que conduce de La Apartada a Ayapel, fueron encontrados envueltos en plástico los cuerpos de Yaquelin Zabaleta y su hijo Andrés Zabaleta. Al parecer, el crimen se dio por un ajuste de cuentas por parte del Clan del Golfo.;https://www.eluniversal.com.co/sucesos/2025/04/12/mama-e-hijo-asesinados-posible-venganza-del-clan-del-golfo-por-chirimoya/;;;;;;;;;;;;;;;;;;;;;;;;;
2025-04-12;COLOMBIA;PACÍFICA;TORIBIO;CAUCA;;HOMICIDIO;Fue asesinado el lider juvenil indigena Nasa, Jesús Anderson Menza Paví, en medio de una incursión armada ocurrida en la vereda Puente Quemado.;"https://www.elpais.com.co/judicial/jesus-anderson-menza-pavi-el-lider-indigena-nasa-asesinado-en-la-zona-rural-del-municipio-de-toribio-1226.html

https://x.com/Indepaz/status/1911381385253617966?t=MFpHmM1jumnI4LK-RNRJvQ&s=08";;;;;;;;;;;;;;;;;;;;;;;;;
2025-04-12;COLOMBIA;PACÍFICA;CALI;VALLE DEL CAUCA;;DESAPARICIÓN;En la vereda El Estéreo, en el corregimiento de Navarro, fue hallado el carro del abogado Jorge Hernando Uribe Bejarano, desaparecido desde el pasado 6 de abirl. Tambien se encontraron restos de un cuerpo humano que se estan examinando para establecer sí corresponderian a Uribe Bejarano.;https://zonacero.com/judiciales/verifican-si-restos-encontrados-en-cali-son-de-abogado-desaparecido;;;;;;;;;;;;;;;;;;;;;;;;;
2025-04-12;COLOMBIA;OCCIDENTE / EJE CAFETERO;CHIGORODÓ;ANTIOQUIA;;HOMICIDIO;"William Antonio Viloria Hernández, firmante del acuerdo de paz y perteneciente al AETCR de Caracolí, Brisas; fue asesinado por desconocidos con arma de fuego en la vía que conduce a la vereda Champitas de Chigorodó. ";https://x.com/Indepaz/status/1911581773181358298?t=umVQorkdDsdChkIeE5gEcQ&s=08;;;;;;;;;;;;;;;;;;;;;;;;;
2025-04-13;COLOMBIA;AMAZONÍA ORINOQUÍA;CALAMAR;BOLIVAR;;DESAPARICIÓN;"Ocho personas identificadas como identificadas como James Caicedo, Óscar García, Jesús Valero, Maryuri Hernández, Carlos Valero, Isai Valero, Mary Silva y Nixon Peñaloza; permanecen desaparecidas desdes hace diez dias en zona rural de Guaviare. Continúan las labores de busqueda por parte de las autoridades.";https://www.elheraldo.co/colombia/2025/04/13/ocho-personas-permanecen-desaparecidas-desde-hace-diez-dias-en-zona-rural-de-guaviare/?utm_source=share;;;;;;;;;;;;;;;;;;;;;;;;;
2025-04-13;COLOMBIA;PACÍFICA;TOTORO;CAUCA;;INCAUTACIÓN;En la vereda El Boquerón, el Ejército Nacional incautó 1.1 toneladas de marihuana, avaluada en 4500 millones de pesos.;https://x.com/UltimaHoraCR/status/1911456909187489968?t=OOXuaTZhgkvJHdCE7Vvruw&s=08;;;;;;;;;;;;;;;;;;;;;;;;;
2025-04-13;COLOMBIA;OCCIDENTE / EJE CAFETERO;VALDIVIA;ANTIOQUIA;;HOMICIDIO;En la vereda Puqui fue asesinado un firmante de paz identificado como Robinson Gómez Vélez.;https://x.com/CaracolMedellin/status/1911433835625017723?t=RpV3cHqlZdVvzipC5L2V2w&s=08;;;;;;;;;;;;;;;;;;;;;;;;;
2025-04-13;COLOMBIA;PACÍFICA;TOTORO;CAUCA;;ENFRENTAMIENTO;Debido a los combates entre el ELN y disidencias de las FARC al oriente del departamento, desde el pasado 11 de abril se encuentran confinadas más de dos mil personas en el corregimiento Gabriel López.;https://www.wradio.com.co/2025/04/13/mas-de-dos-mil-personas-se-encuentran-confinadas-en-cauca-por-combates-entre-grupos-armados-ilegales/;;;;;;;;;;;;;;;;;;;;;;;;;
2025-04-13;COLOMBIA;PACÍFICA;YACUANQUER;NARIÑO;;HOMICIDIO;"Manuel Betancourth, vicegobernador del pueblo Quillasinga en Yacuanquer, fue asesinado por dos sujetos que le propiciaron cuatro disparos; horas despues del crimen el Cabildo Indígena Quillasinga emitió un comunicado que indica que la victima no pertenecia a a su comunidad.";https://www.eltiempo.com/colombia/otras-ciudades/asesinato-de-un-lider-indigena-en-narino-causa-divisiones-entre-dos-comunidades-3444517;;;;;;;;;;;;;;;;;;;;;;;;;
